danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,track_genre
0.616,0.476,-11.388,0.0536,0.687,0.599,0.0991,0.862,80.318,329333,17,afrobeat
0.663,0.872,-5.162,0.0692,0.0221,8.37e-05,0.0806,0.585,97.0,243408,17,afrobeat
0.755,0.876,-8.079,0.0729,0.014,0.826,0.0641,0.894,108.383,64693,19,afrobeat
0.445,0.605,-7.509,0.0304,0.25,0.76,0.321,0.692,162.588,230986,46,afrobeat
0.526,0.762,-12.783,0.0401,0.0183,0.511,0.0664,0.867,110.086,292228,41,afrobeat
0.865,0.443,-11.879,0.414,0.148,0.0,0.0609,0.738,160.001,189048,17,afrobeat
0.908,0.631,-9.078,0.0543,0.128,0.000897,0.165,0.819,110.048,144065,17,afrobeat
0.668,0.873,-3.887,0.0558,0.422,0.0,0.355,0.771,116.968,195386,17,afrobeat
0.678,0.785,-8.721,0.044,0.00941,0.811,0.17,0.995,141.557,138817,18,afrobeat
0.855,0.662,-7.488,0.0618,0.33,0.00172,0.573,0.487,113.003,204661,17,afrobeat
0.552,0.424,-6.649,0.0722,0.604,0.0,0.0849,0.596,204.128,190714,16,afrobeat
0.862,0.673,-9.92,0.0492,0.0568,0.796,0.0737,0.823,113.427,203414,17,afrobeat
0.581,0.871,-7.66,0.042,0.00707,0.713,0.0724,0.91,118.497,234333,16,afrobeat
0.548,0.721,-8.986,0.0386,0.503,0.00013,0.468,0.947,163.452,357266,16,afrobeat
0.718,0.73,-11.053,0.512,0.447,0.0,0.0711,0.932,120.145,216893,17,afrobeat
0.866,0.636,-12.801,0.134,0.222,0.558,0.131,0.859,99.615,683893,17,afrobeat
0.538,0.663,-9.609,0.0364,0.236,0.00175,0.084,0.699,106.814,239426,18,afrobeat
0.76,0.626,-12.927,0.0789,0.562,0.221,0.0804,0.857,99.991,568506,18,afrobeat
0.603,0.984,-6.256,0.0377,0.174,0.851,0.131,0.922,131.249,152040,16,afrobeat
0.785,0.874,-8.122,0.0485,0.0782,0.816,0.0728,0.962,120.102,240400,16,afrobeat
0.891,0.855,-3.991,0.0922,0.0234,0.0215,0.0799,0.527,115.0,184991,19,afrobeat
0.732,0.967,-6.559,0.0514,0.332,0.882,0.0555,0.755,110.103,273280,16,afrobeat
0.692,0.884,-8.655,0.0632,0.0317,0.885,0.087,0.19,112.976,251146,17,afrobeat
0.719,0.736,-12.658,0.0506,0.447,0.933,0.121,0.372,123.326,170493,17,afrobeat
0.535,0.636,-6.285,0.044,0.877,0.000381,0.227,0.526,111.069,66866,18,afrobeat
0.898,0.801,-7.586,0.0845,0.0105,0.000312,0.125,0.724,115.028,287560,17,afrobeat
0.677,0.684,-12.91,0.0504,0.953,0.884,0.0885,0.948,92.185,368546,17,afrobeat
0.774,0.907,-9.914,0.04,0.304,0.064,0.136,0.962,110.0,319533,18,afrobeat
0.753,0.877,-7.837,0.0434,0.00721,0.247,0.0695,0.866,97.985,235102,17,afrobeat
0.727,0.481,-10.002,0.0554,0.0266,0.821,0.094,0.451,147.327,231640,17,afrobeat
0.486,0.586,-8.539,0.032,0.638,0.59,0.966,0.393,96.954,206848,18,afrobeat
0.826,0.629,-6.158,0.0486,0.357,0.38,0.0967,0.54,128.164,773800,17,afrobeat
0.513,0.347,-13.798,0.0293,0.000155,0.894,0.0895,0.279,107.468,222906,18,afrobeat
0.545,0.664,-8.202,0.0508,0.0655,0.0642,0.113,0.333,96.602,300413,18,afrobeat
0.556,0.75,-8.921,0.043,0.276,0.0793,0.455,0.715,130.915,146076,20,afrobeat
0.644,0.831,-8.835,0.0343,0.221,0.895,0.127,0.759,126.061,264973,17,afrobeat
0.753,0.728,-6.071,0.0563,0.0159,0.0652,0.107,0.59,144.003,242000,16,afrobeat
0.5,0.926,-5.52,0.0398,0.000692,0.722,0.157,0.732,74.973,219226,19,afrobeat
0.532,0.571,-7.792,0.0282,0.6,0.0955,0.341,0.215,79.529,301413,18,afrobeat
0.57,0.386,-13.635,0.121,0.646,8.95e-05,0.18,0.316,150.141,275149,17,afrobeat
0.696,0.249,-17.176,0.0559,0.678,1.56e-05,0.472,0.558,92.286,331040,18,afrobeat
0.656,0.85,-3.685,0.0317,0.415,0.000192,0.207,0.443,88.955,378893,17,afrobeat
0.57,0.698,-10.008,0.0348,0.224,0.857,0.153,0.715,116.416,226400,17,afrobeat
0.695,0.942,-6.379,0.0774,0.206,0.301,0.298,0.851,136.029,576133,16,afrobeat
0.324,0.826,-8.127,0.144,0.00703,7.85e-06,0.682,0.588,128.375,212893,19,afrobeat
0.701,0.94,-2.963,0.0497,0.0619,0.0288,0.0962,0.945,139.497,324572,39,afrobeat
0.845,0.769,-7.838,0.036,0.146,0.355,0.0917,0.969,145.985,292571,48,afrobeat
0.647,0.386,-10.388,0.0571,0.67,0.906,0.146,0.491,80.833,232357,42,afrobeat
0.668,0.261,-13.003,0.0405,0.588,0.000391,0.116,0.282,147.446,219493,56,afrobeat
0.394,0.73,-8.74,0.0679,0.0437,0.854,0.179,0.795,85.866,482786,16,afrobeat
0.674,0.607,-7.76,0.057,0.0124,0.87,0.147,0.712,77.845,160600,52,afrobeat
0.701,0.739,-5.209,0.0585,0.0855,0.00369,0.0887,0.247,100.981,171702,16,afrobeat
0.74,0.492,-8.72,0.0366,0.589,0.000796,0.119,0.893,128.648,238440,45,afrobeat
0.571,0.783,-7.893,0.0561,0.317,0.579,0.131,0.866,121.39,324986,17,afrobeat
0.808,0.778,-4.791,0.0807,0.198,0.0,0.101,0.613,100.009,184800,17,afrobeat
0.759,0.78,-8.007,0.0385,0.0024,0.0506,0.321,0.51,125.05,257693,19,afrobeat
0.604,0.52,-12.658,0.08,0.0758,7.95e-05,0.089,0.966,102.502,214533,17,afrobeat
0.717,0.513,-7.916,0.0337,0.00956,0.813,0.112,0.79,92.968,199398,17,afrobeat
0.472,0.821,-6.471,0.0415,0.000143,0.792,0.121,0.519,95.93,251453,17,afrobeat
0.85,0.902,-5.441,0.257,0.13,1.73e-05,0.0867,0.836,127.968,216442,17,afrobeat
0.69,0.707,-3.826,0.0986,0.16,0.773,0.0373,0.746,94.275,213631,17,afrobeat
0.681,0.838,-6.538,0.0797,0.0874,0.49,0.348,0.456,112.608,227346,49,afrobeat
0.817,0.601,-11.881,0.0424,0.0685,0.00666,0.0719,0.847,129.971,247255,17,afrobeat
0.766,0.722,-7.949,0.0549,0.0335,1.01e-05,0.0791,0.842,122.369,229633,18,afrobeat
0.811,0.598,-11.6,0.0634,0.0561,0.268,0.0476,0.86,119.998,398280,16,afrobeat
0.701,0.702,-10.323,0.122,0.525,0.0486,0.235,0.885,110.721,448914,39,afrobeat
0.573,0.856,-7.321,0.0392,0.0736,0.79,0.0889,0.929,103.748,270090,16,afrobeat
0.761,0.626,-12.634,0.0421,0.0172,0.634,0.0879,0.715,124.024,563866,49,afrobeat
0.738,0.717,-13.001,0.391,0.473,1.39e-05,0.21,0.936,134.668,275162,16,afrobeat
0.841,0.577,-7.544,0.0438,0.238,0.86,0.0571,0.843,90.522,219346,16,afrobeat
0.564,0.62,-7.976,0.0399,0.0443,0.0133,0.0798,0.487,180.008,271457,16,afrobeat
0.66,0.807,-8.557,0.0531,0.103,0.662,0.0688,0.754,113.893,254920,16,afrobeat
0.379,0.543,-8.478,0.0445,0.0418,0.000456,0.109,0.377,146.446,463991,17,afrobeat
0.743,0.643,-6.578,0.0434,0.0462,0.0775,0.0694,0.591,128.029,307493,16,afrobeat
0.75,0.705,-9.782,0.101,0.198,1.13e-06,0.0862,0.815,119.898,256391,17,afrobeat
0.76,0.667,-6.134,0.0536,0.306,0.000189,0.089,0.946,109.774,223350,17,afrobeat
0.646,0.486,-6.628,0.0539,0.00135,0.000892,0.68,0.931,160.104,219466,16,afrobeat
0.833,0.675,-9.076,0.0413,0.0493,0.822,0.1,0.442,110.865,232546,17,afrobeat
0.364,0.977,-4.196,0.0649,0.000498,0.896,0.12,0.293,147.087,141333,17,afrobeat
0.701,0.704,-5.541,0.0335,0.115,8.85e-06,0.0402,0.71,96.067,159975,18,afrobeat
0.733,0.732,-5.761,0.277,0.447,0.0,0.122,0.777,91.928,213253,19,afrobeat
0.636,0.826,-7.486,0.0585,0.461,0.271,0.141,0.731,102.809,178428,17,afrobeat
0.481,0.596,-8.075,0.0431,0.0864,0.0,0.377,0.348,99.96,314315,18,afrobeat
0.622,0.907,-9.021,0.047,0.0381,0.0902,0.0819,0.825,125.77,313866,18,afrobeat
0.512,0.851,-6.583,0.0301,0.000473,0.922,0.056,0.73,132.212,430986,17,afrobeat
0.438,0.393,-8.877,0.0276,0.41,5.59e-05,0.312,0.533,60.587,208933,17,afrobeat
0.575,0.771,-5.977,0.0395,0.199,0.00019,0.0882,0.696,77.394,247586,18,afrobeat
0.704,0.486,-7.189,0.193,0.36,0.0,0.0915,0.415,139.957,306372,17,afrobeat
0.538,0.593,-7.798,0.0388,0.871,0.878,0.0596,0.741,86.564,333400,17,afrobeat
0.746,0.811,-9.713,0.035,0.157,0.814,0.0703,0.914,109.133,374853,17,afrobeat
0.791,0.546,-8.81,0.0436,0.034,0.0211,0.0464,0.843,100.064,212683,16,afrobeat
0.656,0.809,-8.175,0.073,0.000881,0.886,0.105,0.872,132.404,174053,17,afrobeat
0.789,0.532,-8.555,0.0459,0.54,0.159,0.107,0.904,112.732,297973,18,afrobeat
0.623,0.803,-5.523,0.0327,0.438,4.58e-05,0.165,0.645,126.61,231893,17,afrobeat
0.778,0.739,-5.56,0.0628,0.294,0.000187,0.218,0.923,107.967,206400,19,afrobeat
0.583,0.44,-8.75,0.0313,0.803,0.813,0.105,0.594,101.799,250013,8,afrobeat
0.718,0.626,-9.049,0.0604,0.147,0.00207,0.0994,0.662,107.288,203040,44,afrobeat
0.612,0.876,-7.668,0.11,0.22,0.399,0.0863,0.677,123.866,793200,36,afrobeat
0.733,0.342,-15.834,0.284,0.102,0.00699,0.146,0.484,184.058,182608,16,afrobeat
0.565,0.621,-5.62,0.0264,0.00773,0.0324,0.257,0.403,150.036,268040,47,afrobeat
0.696,0.769,-4.457,0.0433,0.553,0.16,0.325,0.896,98.031,194403,16,afrobeat
0.66,0.717,-10.441,0.0559,0.407,4.44e-05,0.0536,0.964,165.259,238201,16,afrobeat
0.587,0.732,-8.097,0.0317,0.055,0.924,0.247,0.747,96.848,202240,52,afrobeat
0.72,0.837,-5.98,0.0504,0.168,0.0629,0.124,0.922,81.997,249451,16,afrobeat
0.631,0.602,-10.398,0.0451,0.486,0.177,0.601,0.25,102.08,151354,16,afrobeat
0.751,0.735,-6.358,0.0775,0.0626,3.05e-05,0.052,0.721,163.852,247306,46,afrobeat
0.803,0.41,-7.662,0.0886,0.252,9.94e-05,0.122,0.678,90.006,181900,15,afrobeat
0.574,0.893,-6.784,0.0668,0.077,0.895,0.192,0.504,95.437,220986,16,afrobeat
0.74,0.835,-5.857,0.0518,0.00098,0.0789,0.0616,0.862,119.975,252029,16,afrobeat
0.522,0.62,-8.016,0.0649,0.0564,2.47e-05,0.217,0.19,139.837,259353,17,afrobeat
0.78,0.818,-8.631,0.0511,0.19,0.00634,0.174,0.934,114.989,355946,16,afrobeat
0.56,0.644,-5.826,0.131,0.515,0.0,0.116,0.875,82.505,225071,16,afrobeat
0.743,0.872,-9.258,0.0438,0.195,0.834,0.112,0.89,118.904,223480,16,afrobeat
0.736,0.976,-6.19,0.0487,0.261,0.531,0.596,0.95,128.019,297346,16,afrobeat
0.851,0.865,-5.779,0.138,0.232,0.0,0.182,0.957,99.972,213804,18,afrobeat
0.767,0.823,-7.006,0.0764,0.138,0.000522,0.123,0.812,107.857,318160,17,afrobeat
0.675,0.731,-6.186,0.0368,0.247,6.17e-06,0.571,0.897,95.1,235760,16,afrobeat
0.692,0.917,-5.15,0.124,0.0379,0.82,0.134,0.394,101.821,201560,17,afrobeat
0.711,0.776,-5.148,0.184,0.477,0.501,0.0593,0.842,116.388,180320,16,afrobeat
0.438,0.737,-6.648,0.0335,0.00038,0.00358,0.339,0.402,113.957,375112,17,afrobeat
0.813,0.693,-7.32,0.281,0.162,2.61e-05,0.168,0.854,114.206,217652,16,afrobeat
0.605,0.749,-9.748,0.0432,0.419,0.0712,0.2,0.964,143.065,193900,17,afrobeat
0.746,0.881,-6.687,0.135,0.0335,0.694,0.329,0.586,130.988,344410,15,afrobeat
0.729,0.752,-12.385,0.0409,0.00632,0.884,0.0594,0.939,105.512,82400,16,afrobeat
0.698,0.707,-10.331,0.0551,0.516,0.733,0.316,0.636,99.009,348066,16,afrobeat
0.833,0.727,-7.346,0.0806,0.324,0.667,0.0575,0.657,123.028,327066,17,afrobeat
0.692,0.98,-4.335,0.0776,0.106,0.795,0.285,0.686,114.956,303133,17,afrobeat
0.506,0.621,-9.928,0.0623,0.326,0.000928,0.0977,0.761,97.109,201069,17,afrobeat
0.538,0.379,-10.031,0.035,0.222,0.774,0.111,0.533,175.949,251346,15,afrobeat
0.725,0.875,-7.267,0.276,0.0513,0.227,0.0923,0.725,155.057,203120,17,afrobeat
0.586,0.754,-8.357,0.108,0.284,0.0,0.951,0.814,156.831,220781,17,afrobeat
0.747,0.77,-5.169,0.0525,0.029,5.96e-05,0.149,0.86,97.99,247693,17,afrobeat
0.627,0.856,-8.674,0.0326,0.0203,0.911,0.872,0.777,96.963,217333,18,afrobeat
0.657,0.419,-5.986,0.0595,0.139,0.139,0.0767,0.602,166.588,507053,17,afrobeat
0.535,0.344,-10.61,0.0337,0.816,0.000192,0.34,0.275,152.381,203733,17,afrobeat
0.815,0.757,-7.126,0.122,0.0776,0.251,0.0626,0.891,93.571,210746,19,afrobeat
0.797,0.69,-7.565,0.0511,0.0805,0.00972,0.0613,0.705,114.097,224426,17,afrobeat
0.694,0.412,-12.59,0.0371,0.166,0.818,0.0835,0.623,95.805,264133,18,afrobeat
0.685,0.811,-5.319,0.0422,0.674,0.919,0.122,0.953,122.915,261950,17,afrobeat
0.684,0.399,-8.089,0.117,0.233,0.52,0.047,0.754,92.906,143773,18,afrobeat
0.832,0.724,-5.64,0.05,0.704,0.384,0.146,0.954,131.949,246893,17,afrobeat
0.698,0.765,-8.764,0.0303,0.0888,0.825,0.0906,0.332,100.012,268600,18,afrobeat
0.735,0.681,-7.757,0.316,0.673,0.0,0.0584,0.968,90.003,416133,18,afrobeat
0.55,0.921,-6.961,0.0496,0.377,2.37e-05,0.312,0.76,117.833,254720,17,afrobeat
0.477,0.615,-6.504,0.026,0.482,0.0308,0.644,0.472,86.472,298973,48,afrobeat
0.677,0.862,-5.016,0.0536,0.416,0.859,0.0967,0.902,109.965,199572,46,afrobeat
0.546,0.54,-5.879,0.0288,0.0292,0.0,0.11,0.453,87.967,200600,47,afrobeat
0.771,0.809,-5.36,0.048,0.214,0.0,0.0631,0.873,101.066,173531,17,afrobeat
0.598,0.576,-9.442,0.0551,0.767,0.00182,0.128,0.494,107.997,286480,16,afrobeat
0.755,0.612,-9.645,0.0405,0.0203,0.258,0.118,0.645,110.019,230998,16,afrobeat
0.808,0.364,-10.472,0.103,0.0363,0.000203,0.0656,0.692,87.07,190786,18,afrobeat
0.382,0.507,-8.179,0.0323,0.787,0.0124,0.235,0.494,135.787,143120,17,afrobeat
0.584,0.629,-12.071,0.0429,0.0148,0.109,0.241,0.519,150.745,177173,16,afrobeat
0.664,0.622,-5.619,0.0475,0.249,0.0,0.115,0.282,79.972,168209,17,afrobeat
0.83,0.842,-4.391,0.139,0.136,0.00397,0.0614,0.768,118.023,225388,16,afrobeat
0.631,0.764,-4.298,0.0364,0.818,0.0,0.203,0.764,100.056,184800,16,afrobeat
0.532,0.56,-8.493,0.177,0.0098,0.02,0.101,0.827,142.651,155786,15,afrobeat
0.64,0.984,-7.348,0.0556,0.123,0.705,0.107,0.775,113.508,142353,16,afrobeat
0.822,0.68,-6.997,0.211,0.441,0.0513,0.0645,0.965,100.244,267360,16,afrobeat
0.641,0.57,-8.242,0.0285,0.0997,0.911,0.0721,0.81,107.927,189240,16,afrobeat
0.683,0.923,-6.454,0.0491,0.204,0.834,0.334,0.892,120.004,301986,16,afrobeat
0.436,0.915,-5.147,0.151,0.405,0.88,0.0748,0.776,88.39,329365,16,afrobeat
0.63,0.198,-8.782,0.0338,0.397,0.852,0.0894,0.342,60.402,244440,16,afrobeat
0.712,0.604,-7.726,0.0854,0.375,0.0,0.0534,0.874,97.938,189296,18,afrobeat
0.677,0.746,-10.734,0.127,0.171,9.93e-06,0.101,0.71,97.075,235974,17,afrobeat
0.622,0.551,-8.458,0.0388,0.135,0.814,0.0804,0.661,95.124,177952,16,afrobeat
0.791,0.575,-5.222,0.0877,0.171,0.0,0.101,0.661,135.958,241966,19,afrobeat
0.77,0.799,-5.728,0.168,0.0628,0.0,0.0733,0.689,86.964,206040,16,afrobeat
0.615,0.397,-17.526,0.0859,0.301,0.886,0.0277,0.916,169.0,502693,16,afrobeat
0.748,0.808,-6.1,0.0311,0.501,0.364,0.0848,0.974,142.363,270173,16,afrobeat
0.535,0.658,-8.559,0.0316,0.235,0.806,0.248,0.911,107.382,233002,16,afrobeat
0.605,0.732,-6.681,0.0737,0.0186,1.65e-06,0.051,0.793,178.022,246226,16,afrobeat
0.772,0.857,-6.858,0.0389,0.462,0.0102,0.076,0.977,111.367,222493,16,afrobeat
0.678,0.71,-6.068,0.039,0.0262,2.53e-06,0.119,0.897,99.136,236013,17,afrobeat
0.825,0.837,-6.752,0.0989,0.315,0.00014,0.0604,0.495,123.02,745386,16,afrobeat
0.803,0.67,-9.929,0.0738,0.123,0.00629,0.331,0.87,117.457,153306,16,afrobeat
0.719,0.828,-7.509,0.0364,0.0935,0.152,0.149,0.96,104.036,238805,16,afrobeat
0.715,0.925,-3.932,0.0316,0.0155,0.0779,0.158,0.898,103.006,202346,19,afrobeat
0.787,0.834,-6.16,0.0311,0.145,0.802,0.0929,0.961,113.337,223600,50,afrobeat
0.67,0.632,-7.291,0.0282,0.0559,0.881,0.28,0.589,94.031,130602,17,afrobeat
0.645,0.551,-10.301,0.103,0.594,0.00532,0.0746,0.774,96.225,319213,16,afrobeat
0.583,0.954,-4.263,0.0426,0.0007,0.839,0.349,0.689,133.959,57786,18,afrobeat
0.663,0.895,-7.837,0.0498,0.000249,0.121,0.181,0.9,133.704,175560,19,afrobeat
0.58,0.984,-5.592,0.0384,0.367,0.751,0.115,0.5,136.671,128985,16,afrobeat
0.757,0.673,-6.553,0.0372,0.0213,0.0,0.284,0.639,100.024,232610,17,afrobeat
0.697,0.723,-6.606,0.0303,0.198,0.00058,0.0807,0.895,124.604,298293,16,afrobeat
0.615,0.838,-6.449,0.0546,0.275,0.00465,0.115,0.85,145.961,560280,16,afrobeat
0.566,0.778,-7.04,0.058,0.362,0.101,0.985,0.362,125.423,321541,19,afrobeat
0.601,0.616,-10.865,0.0322,0.677,0.831,0.117,0.798,112.775,413480,18,afrobeat
0.74,0.866,-5.414,0.0622,0.00709,0.0512,0.0831,0.797,119.98,268580,19,afrobeat
0.7,0.94,-6.782,0.0554,0.476,0.841,0.106,0.828,114.15,306106,16,afrobeat
0.762,0.512,-8.633,0.239,0.772,0.00183,0.183,0.576,96.428,405653,16,afrobeat
0.733,0.862,-5.813,0.0604,0.287,0.000532,0.466,0.745,107.981,238373,19,afrobeat
0.691,0.921,-4.138,0.0403,0.0753,0.0794,0.0514,0.597,116.001,252853,19,afrobeat
0.588,0.521,-9.461,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,87,alt-rock
0.705,0.712,-6.156,0.0385,0.0102,0.000855,0.1,0.62,97.512,299960,83,alt-rock
0.575,0.568,-5.509,0.03,0.0484,0.000417,0.286,0.37,93.986,206280,86,alt-rock
0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,93,alt-rock
0.551,0.881,-6.099,0.0542,0.186,0.0791,0.152,0.387,88.036,153000,83,alt-rock
0.573,0.539,-6.091,0.0322,0.0162,1.16e-05,0.105,0.39,75.012,180690,76,alt-rock
0.427,0.201,-13.044,0.0317,0.745,0.263,0.109,0.0668,105.218,232146,76,alt-rock
0.489,0.505,-8.022,0.117,0.579,0.000333,0.104,0.337,163.255,213706,78,alt-rock
0.485,0.843,-3.993,0.0467,0.00129,1.01e-05,0.14,0.602,78.001,192106,73,alt-rock
0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,301920,83,alt-rock
0.51,0.882,-5.659,0.159,0.00158,0.00206,0.0764,0.653,154.029,216720,75,alt-rock
0.578,0.866,-3.804,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,83,alt-rock
0.411,0.675,-6.251,0.0591,0.063,0.0,0.092,0.545,130.134,237375,69,alt-rock
0.573,0.913,-6.52,0.0409,0.00861,0.0273,0.114,0.795,88.418,260808,4,alt-rock
0.573,0.913,-6.52,0.0409,0.00861,0.0273,0.114,0.795,88.418,260808,2,alt-rock
0.344,0.931,-3.759,0.0783,0.00104,0.0,0.0903,0.251,148.104,223973,2,alt-rock
0.592,0.765,-2.788,0.027,0.0021,0.00154,0.127,0.327,96.483,329733,2,alt-rock
0.386,0.936,-4.005,0.0701,0.0121,1.6e-05,0.266,0.418,176.366,186148,0,alt-rock
0.499,0.223,-15.253,0.0338,0.912,0.0,0.0962,0.304,129.291,204466,0,alt-rock
0.417,0.682,-5.071,0.0295,0.0267,0.000669,0.109,0.351,105.542,232412,1,alt-rock
0.441,0.976,-3.09,0.147,0.000335,0.0475,0.298,0.248,130.411,220413,5,alt-rock
0.386,0.936,-4.005,0.0701,0.0121,1.6e-05,0.266,0.418,176.366,186148,0,alt-rock
0.344,0.931,-3.759,0.0783,0.00104,0.0,0.0903,0.251,148.104,223973,2,alt-rock
0.569,0.963,-3.069,0.0593,0.000787,0.0256,0.22,0.82,76.995,185906,3,alt-rock
0.573,0.913,-6.52,0.0409,0.00861,0.0273,0.114,0.795,88.418,260808,0,alt-rock
0.417,0.682,-5.071,0.0295,0.0267,0.000669,0.109,0.351,105.542,232412,3,alt-rock
0.344,0.931,-3.759,0.0783,0.00104,0.0,0.0903,0.251,148.104,223973,0,alt-rock
0.658,0.773,-5.119,0.0244,0.000901,0.0,0.194,0.66,100.006,208920,0,alt-rock
0.64,0.821,-5.789,0.0732,0.00122,0.145,0.203,0.624,135.478,445000,1,alt-rock
0.344,0.931,-3.759,0.0783,0.00104,0.0,0.0903,0.251,148.104,223973,1,alt-rock
0.508,0.981,-3.23,0.0779,8.22e-05,0.000449,0.0555,0.746,138.011,200946,0,alt-rock
0.421,0.986,-1.795,0.152,0.00482,0.0,0.295,0.263,105.83,123800,1,alt-rock
0.112,0.978,-2.64,0.117,0.000108,0.0241,0.117,0.371,173.097,250222,0,alt-rock
0.112,0.978,-2.64,0.117,0.000108,0.0241,0.117,0.371,173.097,250222,0,alt-rock
0.476,0.979,-3.504,0.133,0.00142,0.00686,0.0944,0.394,140.408,202053,1,alt-rock
0.417,0.682,-5.071,0.0295,0.0267,0.000669,0.109,0.351,105.542,232412,0,alt-rock
0.532,0.872,-3.869,0.0636,0.00223,0.0,0.283,0.299,127.959,262586,0,alt-rock
0.588,0.847,-4.164,0.0705,0.0601,0.0,0.307,0.662,120.041,245106,0,alt-rock
0.588,0.847,-4.164,0.0705,0.0601,0.0,0.307,0.662,120.041,245106,0,alt-rock
0.588,0.847,-4.164,0.0705,0.0601,0.0,0.307,0.662,120.041,245106,0,alt-rock
0.605,0.7,-6.47,0.0277,0.00998,0.0,0.116,0.588,84.962,170720,0,alt-rock
0.532,0.872,-3.869,0.0636,0.00223,0.0,0.283,0.299,127.959,262586,0,alt-rock
0.417,0.682,-5.071,0.0295,0.0267,0.000669,0.109,0.351,105.542,232412,0,alt-rock
0.666,0.935,-4.563,0.0445,0.00285,0.781,0.352,0.69,118.999,436413,0,alt-rock
0.588,0.847,-4.164,0.0705,0.0601,0.0,0.307,0.662,120.041,245106,0,alt-rock
0.625,0.653,-5.967,0.0257,0.124,0.0,0.346,0.605,110.972,205213,0,alt-rock
0.588,0.847,-4.164,0.0705,0.0601,0.0,0.307,0.662,120.041,245106,0,alt-rock
0.437,0.878,-4.687,0.0452,0.0112,0.0,0.126,0.623,128.043,187355,0,alt-rock
0.441,0.986,-2.466,0.116,0.038,0.000781,0.0998,0.184,123.974,215666,2,alt-rock
0.588,0.847,-4.164,0.0705,0.0601,0.0,0.307,0.662,120.041,245106,0,alt-rock
0.623,0.533,-8.164,0.0653,0.245,0.00717,0.112,0.247,84.982,181186,75,alt-rock
0.648,0.594,-7.027,0.0293,0.114,0.0462,0.116,0.544,113.983,244013,80,alt-rock
0.618,0.793,-5.711,0.0601,0.204,0.0154,0.126,0.459,101.015,347525,73,alt-rock
0.515,0.43,-9.935,0.0372,0.0097,0.000133,0.129,0.104,91.844,238640,85,alt-rock
0.472,0.671,-4.649,0.029,0.0129,0.0,0.159,0.0681,82.952,232800,81,alt-rock
0.255,0.393,-10.654,0.0278,0.0577,0.00361,0.113,0.118,76.426,229120,82,alt-rock
0.601,0.757,-3.341,0.028,0.0139,8.85e-05,0.0727,0.462,82.001,189120,71,alt-rock
0.743,0.446,-7.807,0.0683,0.0039,0.118,0.337,0.278,123.596,232106,84,alt-rock
0.531,0.638,-5.145,0.0809,0.00409,0.0,0.0822,0.445,164.079,236898,72,alt-rock
0.341,0.266,-17.251,0.146,0.831,0.0,0.113,0.388,184.14,152144,1,alt-rock
0.666,0.854,-5.051,0.0295,0.179,1.2e-06,0.0986,0.803,125.637,268426,0,alt-rock
0.511,0.714,-6.414,0.0368,0.0504,0.56,0.105,0.521,98.008,194506,0,alt-rock
0.535,0.979,-3.593,0.0597,0.000666,0.0,0.084,0.432,103.996,238870,4,alt-rock
0.658,0.773,-5.119,0.0244,0.000901,0.0,0.194,0.66,100.006,208920,4,alt-rock
0.635,0.551,-7.136,0.0354,0.00743,1.82e-05,0.07,0.451,151.779,258825,1,alt-rock
0.635,0.551,-7.136,0.0354,0.00743,1.82e-05,0.07,0.451,151.779,258825,2,alt-rock
0.635,0.551,-7.136,0.0354,0.00743,1.82e-05,0.07,0.451,151.779,258825,0,alt-rock
0.658,0.773,-5.119,0.0244,0.000901,0.0,0.194,0.66,100.006,208920,0,alt-rock
0.555,0.921,-4.606,0.0369,0.00264,0.000205,0.117,0.775,121.141,159226,0,alt-rock
0.555,0.921,-4.606,0.0369,0.00264,0.000205,0.117,0.775,121.141,159226,2,alt-rock
0.582,0.755,-7.305,0.0288,0.0632,0.00658,0.931,0.311,109.061,244866,0,alt-rock
0.654,0.794,-6.288,0.0284,0.00769,0.00134,0.165,0.678,114.62,200053,1,alt-rock
0.516,0.818,-6.076,0.0393,0.00701,0.0,0.337,0.769,121.907,124653,0,alt-rock
0.605,0.7,-6.47,0.0277,0.00998,0.0,0.116,0.588,84.962,170720,0,alt-rock
0.535,0.979,-3.593,0.0597,0.000666,0.0,0.084,0.432,103.996,238870,0,alt-rock
0.603,0.886,-3.777,0.0837,0.00045,0.0,0.26,0.395,126.027,229933,0,alt-rock
0.603,0.886,-3.777,0.0837,0.00045,0.0,0.26,0.395,126.027,229933,0,alt-rock
0.395,0.751,-8.547,0.0618,5.71e-05,0.838,0.0725,0.455,121.561,257812,2,alt-rock
0.658,0.773,-5.119,0.0244,0.000901,0.0,0.194,0.66,100.006,208920,0,alt-rock
0.173,0.609,-7.724,0.0482,0.359,0.0,0.1,0.0988,197.819,244306,0,alt-rock
0.261,0.947,-3.031,0.0487,0.000193,0.00326,0.31,0.552,185.942,206120,1,alt-rock
0.462,0.765,-7.011,0.036,0.324,0.231,0.0757,0.399,81.513,252986,0,alt-rock
0.165,0.434,-8.163,0.0288,0.316,0.171,0.213,0.186,77.983,196723,0,alt-rock
